img_path,text,str_len
/content/Receipts/1147-receipt-Edited.jpg,"NEW DELHI
INDIAN
RESTAURANT
***************************************.
#237E, Sisiwath Quay, Phnom Penh, Cambodia
Tel: 0969591422
Email: uonlyB1@hotmail.com
INVOICE
Ticket No: 1740
Date:24-Nov-16
Time:9:12 PM
ITEMS
QTY PRICE TOTAL
House Wine White Glass
3.00 3.00
VEGETABLE SHORBA
2.50 2.50
GARLIC NAAN
2.00 2.00
KARI PAKORA
4.50 4.50
ANGKOR BEER WITH MEAL
1. 0.50 0.50
Total:
$ 13.00
******************************************
Thank you for dining with us! a
We Have Free Home Delivery!
******************************************",40
/content/Receipts/1147-receipt.jpg,"NEW DELHI
INDIAN
RESTAURANT
**************************************.
#237E, Sisiwath Quay, Phnom Penh. Cambodia
Tel: 0969591422
Email: uonlyB1@hotmail.com
INVOICE
Ticket No:1740
Date:24-Nov-16
Table No:
Time:9:12 PM
ITEMS
QTY PRICE TOTAL
House Wine White Glass
3.00 3.00
VEGETABLE SHORBA
2.50 2.50
GARLIC NAAN
2.00 2.00
KARI PAKORA
4.50 4.50
ANGKOR BEER WITH MEAL
0.50 0.50
ANGKOR BEER WITH MEAL
0.50 0.50
Total:
$ 13.00
******************************************
Thank you for dining with us! a
We Have Free Home Delivery!
******************************************",43
/content/Receipts/1148-receipt.jpg,"Sonic America's Drive-In
518 Robertson Boulevard
Walterboro, SC 29488
843-782-4565
Stall #15
96 JORDEN
St1 15/1
Chik 699
Jun22'18 07:59PX
Tray: 8
Stall
**** Ind | ****
Combo
Chz Burger
6.79
Add Mayo
Add Must
Add Ket
Med Fries
Med Dr Pepper
Prem Dog Combo
5.09
NY 009
Med Tots
Med Coffee
ex
1.19 Total Due:
13.07
***** A11 38231
Subtotal:
11.88
Tax
1.19
08:00PM Total Due:
13.07
You Saved...
1.86
How was your visit?",38
/content/Receipts/1149-receipt.jpg,"Dine In
Denny's Restaurant
#8129
160 Eastern Boulevard
Canandaigua, NY 14424
(585) 394-4880
8/30/2015
11:00:11 PM
Order:
429742
Server: Bethany F
Table: 12 Guests:
2
No Beverage
0.00
1 No Beverage
0.00
Milk Shake
3.99
Shake Choc
SubTotal
3.99
Tax
0.30
Gratuity
1.00
Total
5.29",18
/content/Receipts/1150-receipt.jpg,"HIMS
0 O
ESQUIRE GRILLE
SACRAMENTO INTL AIRPORT
147079 Jodi
126/1
2144
GST
APRO4 16 5:09PM
DINE IN
*Z*2 SEAT 1 ****
1 D6 WOODFRO RES
NEAT
17.99
CAB PENU
SAUV
11.00
Peju Cabernet Sauvignon
SAND GRLD CHIX
SO CHOP SLO
14.50
M/ DRS BLUE CHS
DRESS ON SIDE
SLO SHRIMP LOUIE
M/ DRESS ON SIDE
24.00
TAX
SD BRUSSEL SPRIS
7.00
5.96 AMOUNT D 80.45
##***** *******
SUBTOTAL
TAX
74.49
AMOUNT DUE
5.96
$80.45
WE WANT 10 HEAR YOUR FEEDBACK!
PLEASE CONTACT 1-877-672-7467
OR
.CUSTOMERSERVICE@HMSHOST.COM
TO SHARE YOUR EXPERIENCE.
STOREID:",49
/content/Receipts/1152-receipt.jpg,"KALOOKI'S
b-2
03/14/2015 8:12 PM
0 cts
5300
Dine in
Denise
Item
Unit
Price
Chicken fingers
8.00 8.00
Spicy Shrimp
20.00 20.00
1
Steamed Fish Lg
25.00 25.00
2
Bottled Water
2.00
4.00
Subtotal
57.00
Service Charge 10%
5.70
Total
62.70
Thank You
Kalooki's
Bay Road, Blue Hills
01649 Providenciales
6493323888",20
/content/Receipts/1153-receipt.jpg,"Gordon Ramsay Steak
Paris Las Vegas
10/21/2014
19:41
.-EURESCUESSSORS-COURRES
Gordon Ramsay Steak
Check: 2042367
Table: T-35
Server:
Lomberto
Guests:
Terminal: 42
SECEDESCROCROCEEN.
Regular
Pina's Cup
14.00
2 The Drifter
28.00
€ 14.00
Kobe Beef Slider
18.00
New York
63.00
Amer Kobe Filet
79.00
1 Lobster Tail
38.00
Potato Puree
12.00
Grlld Asparagus
13.00
Peppercorn
Pepsi
6.00
Choc Pot De Crem
6.00
13.00
Subtotal
Tax
290.00
Total
23.49
313.49",26
/content/Receipts/1154-receipt.jpg,"Via Mar Restaurant
4105 Maine Ave
Baldwin park, CA 91706
626)
939-9019
Server: Isabel
Order
Station: 10
#: 320502
Table: 16
Dine In
Guests::
6 TAP BEER 10-HH
Modelo Tap.
9.54
2 Manzanita Sol
Tamarindo
5.50
Sprite
2.75
Thur. 2 Cock Shrimp
2.15
2 Whole Fish
11.95
Tilapia Wh1
21.90
Fried
1 2 tcs Governador
› plan ,fries
7.75
French Fries
Taco DE Asada
2.50
› plain, papas
2.25
SUB TOTAL:
Tax 1:
66.89
Tax 2:
6.35
0.00
AMOUNT DUE:
2222522-
$73.24
Gratuity:
Total:
9/6/2018
***************************************
DI FASCITE DA",41
/content/Receipts/1155-receipt.jpg,"Marco Pierre Mite
Steakhouse & Grill
Dawson Street
VAT: 65733389
Tel:01 6771155
marcopierrewhite.te/Dawson
40006 Charlie
Tb1 15/1
Station
Chk 1501
Gst
16Feb* 19 21:31
80Z F11 Bearn
80z Fil Au Po
35.95
Onion Ring
35.95
Haricots Vert
4.95
Choc Truf Cake
4.95
Lunta
8.95
39.00
22:57 Balance Due
129.75
Thank you for your custom.
Please call again
Visit us online at
marcopierrewhite.1e/dawson",33
/content/Receipts/1156-receipt.jpg,":JeIS
***********9529
98724/2016 thiRtees
VSIA
peA (00a8
lipa.O Bs lA
#A%OZ
xe
to Pay: [elol
¢ 10
eul
eweN 20
1890
uted Fos® 04 LUM 11190 sTIeGIB@W
Fish & Chips 2 Unpv
O1 S
G8 FI
08 C
08 C
0.50
4.95
SINA3M NO1TIW VIMI
bsseJpp
12.37
.80
OZEELLLES 89 - IVA
FOOD VOMI
G8 FI
35 7
.80
08 7
0.50
4.95
Price Total
&
3.80 P",33
/content/Receipts/1157-receipt.jpg,"COLLEGE OF SOUTHERN NEVADA
RUSSELL*'S RESTAURANT
108 SERV
T61 55/1
Chk 4488
Oct08 14
Gst
12:10PM
LATTE
*NO FLAVOR
1.75
SALMON
7.95
12:44PM Amount Due
9 . 70
COLLEGE OF SOUTHERN NEVADA
WHERE HOSPITALITY EDUCATION
TAKES LIFE
PLEASE PAY CASHIER
Thank You",23
/content/Receipts/1158-receipt.jpg,"MITASU JAPANESE RESTAURANT SDN BHD
B-01, CENTRAL PLAZA,
34 , JALAN SULTAN ISMAIL,
50250 KUALA LUMPUR
TEL 03-2110 2833
(GST Reg. No : 001774428160)
Tax Invoice
Table D2
Bill#: V001-201060
Date
Odr No: 199535
: 29-06-2018 19:59:15
Cashier: AARON
Pax(s): 11
Qty Description
Total TAX
11 (28.01) Adult
-
709.50 SR
Subtotal:
Serv. Charge (10%) :
709.50
GST Payable (0%):
70.95
Total:
0.00
TOTAL:
780.45
780.45
Closed: 001
Server: AARON
29-06-2018
21:52:03
VISA
*******#****3042
780.45
LIM CHAI JA",42
/content/Receipts/1159-receipt.jpg,"Taco
Time Kensore
(425) 488-4472
6733 NE 181TH ST
KENMORE WA 98028
DT>248
Host:
04/24/2018
Cashier:
DT>248
7:08 PM
30126
Order Type: Drive Thru
SFT TACO BF
5.99
Subtotal
5.99
ax
0.60
Drive Thru Total 6.59
CASH
$10.00
Change
$3.41
Thank you.
Please come again!",20
/content/Receipts/1160-receipt.jpg,"Angelo'
Pizza Restaurant
12247 Sheridan St
Cooper Cityb,
FL 33026
(954) 893-2000
Server: Melina
Station: 2
Order #: 4876
Dine In
Table:
Guests: 4
Sprite
2.55
Chicken Caesar Salad
8.95
Chefs Special
19.95
Chefs Special
Soup of Day
Bar Subtotal:
0.00
Food Subtotal:
31.45
Tax 1:
1.89
====2222
TOTAL:
$33.34
» Ticket #: 56 <
7/10/2017 9:32:06 PM
THANK YOU!",29
/content/Receipts/1161-receipt.jpg,"Dominican Restaurant
1019 Front St.
516-292-5700
Guest Check
Party of 2
Table
Ticket
12005
Employee EUFEMIA
SERVERS
06:38 PM
Date 11/10/18
Seat
1 >
Bistec Palomilla Enc
W/Moro Gandules
Hab Rojas
Red Bean
Dine in
15.95
Spaghetti Con Pollo
W/Moro Gandules
Hab Rojas
Red Bean
Dine in
14.95
Copa Vino
White Glass Pinot Gr
5.50
Lemonada
Dine in
3.50
Jugo de Chinola
Dine in 16oz
4.00
Gratuity.
6.59
Sub Total
50.49
Sales Tax
2.74
Check Total €2 53.23
Additional Tip
Tota Charge:
15% tip is 7.57
18% tip is 9,09
20% tip is
10.10
22% tip is 11.11
Thank
you for Coming
Gracias por su Visita",55
/content/Receipts/1163-receipt.jpg,"BEN'S BAYSIDE
211-37 26th Avenue
Bayside, NY 11360
Phone: (718)229-2367
Email: Bayside@BensDeli.net
0032 Table 45 #Party 3
JESSICA M SvrCk:
12:05 03/05/17
DINING ROOM
2 DOUBLE DIP, 1 tky, bowl barley,
1 past, bowl barley
27.98
KNISH
0.00
ROUND
3.99
KASHE SIDE
3.99
COFFEE
1.99
2 WATER
0.00
Sub Total:
37.95
Tax
3.37
03/05 12:41 TOTAL:
41.32
Suggested Gratuity
GRAT 15%
5.69
GRAT 18%
R 83",34
/content/Receipts/1164-receipt.jpg,"the
Opcar
East Hampton, NY
(631) 329-1600
Fax (631) 329-1648
www.goldenpearcafe.com
Date:
Card Type:
Aug06'15 11:01AM
Visa
Acct #:
XXXXXXXXXXXX1779
EXp Date:
XX/XX
Auth Code:
08316C
Check:
9391
Check ID:
CHINO
Server:
5 Karina
Subtotal:
22.70
Tip
Total
Signature.
I agree to pay above total
according to my card issuer
agreement.
Customer
Copy",22
/content/Receipts/1165-receipt.jpg,"EL CHICO MEXICAN RESTAURANT
JBR
TEL
04-7059680
1050 Home Del
bl 1014/1
Chk 1958
Nov 12° 16 05:41PM
Gst 0
Home Delivry
Is Guac
Grande Chicken
48.00
64.00
Buritto
Delivery Charge
5.00
Amount Due
117.00
***Thank You For Coming***
Home Delivery No:600561112",22
/content/Receipts/1166-receipt.jpg,"PAPPADEAUX
SEAFOOD KITCHEN
Pappadeaux Seafood Kitchen (612)
7800 Airport Blvd (HOU)
Houston, Tx 77061
(713) 847-7622
0089
Table
7 #Party 2
DANIEL O
SvrCk:
7 12:46 01/07/17
DINE
IN
1 Side Craw Etouffee 4oz
10.98
1 Pan Seared Tilapia
21.99
2 Tea
5.98
Sub Total:
38.95
Tax:
3.21
Sub Total:
42.16
01/07 13:29 TOTAL:
42. 16
Thank you for dining at Pappadeaux!
Tip Not Included
15%
6.32
18%
7.59
20%
8.43",36
/content/Receipts/1167-receipt.jpg,"In 0 t
casa
o Cafe
7 Astoria Did
Mby 21. 2019
Astoria, NY 11102
6:58 PM
(929) 328-0030
Ticket:
FORNE
Grilled Skirt Steak
Well done
$28.00
Fountain Sodas
$3.00
Subtotal
Sale Tax
$31.00
$2.75
Total
$33.75",17
/content/Receipts/1168-receipt.jpg,"CARL'S JR
Restaurant 1100580
11961 Beach Blvd.
Stanton, CA 90680
(714)895-5114
9/27/2017
12:13:06 PM
Order 375719
Cashier: Alvaro I
1 Box
#1
0.00
Star Meal #1
1.00
Dbl Chbgr
0.00
Hot Dog
0.00
Baked Cookie
0.00
Lg Fries
3.00
Lg Bev Bar
3.00
SubTotal
7.00
Tax
0.61
Total
1.61
Cash
8.00
Change
0.39
To Go
Thank you for visiting!
Ticket $45
Items in bag(s): 4",28
/content/Receipts/1169-receipt.jpg,"Delmonico's
Itollen
Steakhouse
1553 CENTRAL AVE.
ALBANY.
12205
(518) 455-5656
Server: Sarah
08/22/2015
Table 57/1
9:24 PM
Guestst
# 70056
No Bev (2 80.00)
0.00
Muzzarella Fritta
7,99
Delmonico Steak
24.99
Asparagus
2.99
Baked Potato
3.99
Decaf Coffee - Unlimited
2.99
6 Items
Subtotal
42.95
Tax
3.44
Total
46. 39
Balance Due
46.39
Gratuity Not Included",22
/content/Receipts/1170-receipt.jpg,"Again,
Buca di Beppo
Store#0511
Universal City, CA 91608
818.509.9463
Server: Molly
07/15/2016
Table 53/1
7:57 PM
40020
Guests: 3
Reason #66
Order Type: Dining
3.29
There's a
Iced Tea
Sm Garlic Bread
9.99
28.00
eason #23
907 Buca Chianti (2 @14.00)
Gl Buca Chianti
Sm Chop Antipasto Salad
2
Lg Supremo Pizza
"" ele
****************************************
We value your opinion.
Visit bucafeedback.com to complete
a brief survey and enter our weekly
with
drawing for a chance to win a
$100 digital promotional certificate.
See bucadibeppo.com/buca-feedback-rules
for Official Rules and restrictions.
the
u didn't dre
091 257 000 051 115
day Song
of school. ************
Pasta!
esh for you!
100.26
-i-nar-a..
Subtotal
9.02
too!
Tax
ucaaa...
Total
109.28
say,
Balance Due
109.28
dav",68
/content/Receipts/1171-receipt.jpg,"POP TATES KORUN HALL
ANDHERI WEST
MANGAL
KORUM MALL, 4TH FLOOR
PANDEY RD, OFF EASTERN EXPRESS
THANE (4) 400606
TEL : 022 66737988
ORDER NO : K00024595
BILL NO
DATE AND TIME
800006266 09/12/2012 6:14 PM
PAX TABLE
6 52
CASHIER
: CASHIER
WAITER
:WAITER
@ty Menu Item
Amount
2 FRENCH FRIES
190.00
OPEN FOOD
60.00
1.00 MANESH
SAUS
60.00
1 PANEER TIKKA
248.00
Total
498.00
SERVICE TAX @ 4.94%
24.60
Grand Total
523.00
VAT NO : 27840289613V
****THANK YOU & VISIT AGAIN ****",49
/content/Receipts/1172-receipt.jpg,"El valle
Mexican Restaurant
305 W. John St.
Matthews, NC 28105
(704) 845-1417
Server: GEOVANNY
Station: 10
Order #: 403593
Dine In
Table:
Guests:
GUACAMOLE DIP
3.99
DIET COKE
LUNCH FAJITAS
2.15
TORTILLAS (3)
7.75
SOUR CREAM
1.25
1.25
SUB TOTAL:
16.39
Tax 1:
1.36
TOTAL:
$17.75
» Ticket #: 7 «
12/2/2017 11:48:28 AM
THANK YOU!",28
/content/Receipts/1173-receipt.jpg,"600 E Grand Ave
Lao's Mexican at Navy Pier
Table
0#1
Trans #:
64142
Serv: Claudia
8/24/2017 5:29 PM
# Cust:1
Quan Descript
Cost
1 Bottled Water
$2.45
And Pollo Taco
$4,95
Add Carnitas Taco
$4.95
1 Sour Cream
$1.25
Chihuahua Cheese
$1.25
Net Total:
$14.85
IL Sales
MPEA Tax
$1.52
Restaurant
$0.15
$0.04
REESE=====
Food: $12,40
TOTAL: $16.56
Beverage: $2.45
ERE=======:
EMVUS
$16.56
-2225355=222
n
A Robinson Hill Company
It's The ExpeRience That Counts!
Tell us about your visit!
www.robinsonhillusa.com/guest-survey",40
/content/Receipts/1174-receipt-Edited.jpg,"ipanema
Brazilian Steak House
2023 South
Pine Avenue
Ocala, Florida 34471
(352) 622-1741
Date:
04/13/18
Order #: 415
Time: 09:16 pm
Server: Kyle118
Guest: 1
Table #: 12
Name:
DINING
DINNER RODIZIO
$81.95
Sub-total:
Gratuity:
$81.95
$10.49
Tax:
$2.94
Total:
$95.38
Pay This Amount:
Recommended Gratuity:
20% = $8.39 23% = $9.65 25% = $10.49
Thank You
Please Come Again",31
/content/Receipts/1174-receipt.jpg,"ipanema
Brazilian Steak House
2023 South
Pine Avenue
Ocala, Florida 34471
(352) 622-1741
Date:
04/13/18
Order #: 415
Time: 09:16 pm
Server: Kyle118
Guest: 1
Table #: 12
Name:
DINING
DINNER RODIZIO
$41.95
Sub-total:
$41.95
Gratuity:
$10.49
Tax:
$2.94
Total:
$55.38
Pay This Amount:
Recommended Gratuity:
20% = $8.39 23% = $9.65 25% = $10.49
Thank You
Please Come Again",31
/content/Receipts/1175-receipt.jpg,"Bar Louie Huntsville
365 The Bridge St., Suitel
Huntsville, AL, 35806
Server:
07/03/2015
Cashier:
143/2
4:42 PM
Guests: 1
20111
Reprint #:
Whiskey
6.25
Subtotal
6.25
Tax
1.31
Total
7.56
CASH
10.00
Change
2.44
Thank you for visiting us!
Ask us about hosting
your party or private event
at Bar Louie Huntsville!
Eat, Drink, Be Happy!
huntsville@barlouieamerica.com
Check Closed",30
/content/Receipts/1176-receipt.jpg,"HEDLEYS
640 N ROBERTSON BLVD
WEST HOLLYWOOD CA 90069
310-659-2009
Terminal ID: 01528251
3430
6/5/17
2:52 PM
CREDIT SALE
715615506682
UID:
REF #:
9395
BATCH # : 554
AUTH #: 065231
AMOUNT
$41.45
TIP
TOTAL
APPROVED
TC - C0347EEBBF2C362B
CUSTOMER
COPY",19
/content/Receipts/1177-receipt.jpg,"El Charro Cafe Ventana
6910 E SUNRISE DR
Server:
Ana
06/24/2018
Table 24/1
8:00 PM
Guests:
2
#30076
Coors Light
5.00
Ice Tea
3.25
Shrimp Fajita
18.95
Stuffed Chicken
17.95
Subtotal
45.15
Tax
2.75
Total
47.90
Balance Due
47.90
EAT FOR FREE!!!",16
/content/Receipts/1178-receipt.jpg,"Gourdough's Public House
2700 South Lamar Blvd
Austin, TX 78704
Phone: (512) 912-9070
3008 BAR PM
Chk 7862
Jan21'17 08:56P Gst
FREEBIRD
ICE CREAM
5.50
2.00
LONESTAR
3.50
ORIGINAL TTL
11.00
TAX
0.91
09:38PM TOTAL
11.91
Follow us @gourdoughspub on
Facebook or Twitter for the
latest and greatest
specials!",27
/content/Receipts/1179-receipt.jpg,"Server:
Fourth StreetMill
Receip'
2124 BONITA AVENUE
LA VERNE, CA 91750
(909) 596-1564
Subtc
Dine In
Sales
Server: Chris D.
Sep 29, 2018
Tota
Receipt: 4J33
5:38 PM
Table: P5
Am
Item (s)
Lamb Burger
$13.00
NO Goat Cheese
NO Bread
Medium
Sauce On Side
Kids Grilled Cheese
$5.00
Kids Fries
$3.00
Sweet Potato Fries
$8.00
Kids Cheeseburger
$7.00
NO Ketchup
- No bun
Sub sourdough
Beef Burger
$10.00
Medium Rare
Sides
$3.50
Bacon (2) Slices
Subtotal
$49.50
Sales Tax
(Incl. 9.5%)
$4.70
Total
$54.20",39
/content/Receipts/1180-receipt.jpg,"spinach. Served with a
10.95
matoes, and Onions. Served with a Mexican salad
13.95
10.95
1o 88Q Sauce, to€
and
choice of
(912)341-8897
555 BAR
Chk 4427
3 COR
Get 0
Aut30 14 01:20PM
Chips Salsa
4.95
Red Bull
3.50
cajun seasonir
Soft Drink
2.79
fries or rice &
Cash
12.03
Subtotal
11.24
Tax
0.79
ime Pie, Car
Total Paid
12.03
State Tax
0.79
--555 Check Closed---
..=-Au930 14 01:47PM-----*",36
/content/Receipts/1181-receipt.jpg,"ONILISIA 8O4 NOA YNWHI
98 68+
98 SE
00 tOV
3nd TWIOl Wd71 :60
TAX
00'17
VIOLENS
09' SZ
00°91
[78 3,03 9
09't!
u! Lyueds SSO^ E
09' SI
yourds paaqnes
09°0
soupy uoLuo
09 91
snbeJedsy
09* 69
01210d Baked
00 ZL;
JaMO L I ! L neg
UT auog anaq! y
zo9| du J?s
e
WdES: LO
ut eu! a
§ 199
)L. LOJdY
1901 140
1/0tZ 191
uexyaqay Szol
0ZOOL X-0A MaN ""XJOA MAN
eoLuawy aut j0 anuasy IZZI
0798# S,00SI8: 130",51
/content/Receipts/1182-receipt.jpg,"**************************
Finnegan's Way Check 822819
1344 Ocean Drive
Miami Beach Florida 33139
Tel. 305-672-7747
08/21/17
8:38 PM
Table 15 Cust
Waiter 58 IRYNA P
#********##*#######******#***##*******
SOBE MOJITO'S
40.00
BACARDI LIGHT
Taxable:
40.00
Sub-total:
Sales Tax 7%:
40.00
Resort Tax 2%:
2.80
Total:
0.80
Voluntary 18% Tip:
43.60
7.20
Please feel free to adjust or remove
the tip amount at your discretion
Total
50.80",35
/content/Receipts/1183-receipt.jpg,"JALISCO
244 Highway 290 W.
.Elgin TX 78621
512-285-3940 or 512-285-3950
Check 94
NOEMI
Table 6
Guests
5/19/2019
11:38 AM
Water
0.00
Caldo de Camaron
8.99
Subtotal
8.99
Sales Tax
0.74
Processing Fee
0.27
TOTAL
10.00
BALANCE DUE
10.00
Processing fee will be removed
if the check is paid in cash.
• TUANV VOL COD CHOOSING 1044",31
/content/Receipts/1184-receipt.jpg,"***********************************
0193 Table 54 #Party 2
WILLIAM L
SvrCk: 10 8:07p 03/22/13
DINING ROOM
T5 MAIN DINING
1 BEEFEATER-MARTINI
11.50
ROSEMARY CAIPIRINHA
13.00
1 CRABCAKES
17.00
BLACK PEPPER BACON
12.00
Millenium 2#
52.00
NY SIRLOIN
46.00
BRUSSEL SPROUTS
13.00
T ESPRESSO eA LAUREN'S HAZELNUT TORTE
4.50
9.00
Sub Total:
178.00
Tax
15.35
Sub Total:
193.35
03/22 9:53pTOTAL:
193.35",28
/content/Receipts/1185-receipt.jpg,"JT's Diner
37011 Cook Street
(760) 797-2100
Server: Braulio
02/12/2016
102/1
10:28 AM
Guests: 2
50022
Coffee (2 @2.95)
5.90
TwO Eggs Any Style
6.95
Whole-Wheat Pancakes
8.95
Hawaiian Sausage
4.50
Subtotal
26.30
Tax
2.10
Total
28.40
Balance Due
28.40
Thank You",17
/content/Receipts/1186-receipt.jpg,"Primo
Family Restaurant
5/3/19 8:14 PM
DARWIN D. Table: 10 Check: 137
Prem Glass 07.50
$22.50
MED Veggie $27.00
$27.00
Sub-Total
$49.50
Sales Tax
$2.97
Total
$32.47
Payments
MASTERCARD***6170
$52.47
Amount Due
$0.00
Server:
Charge Receipt
DARWIND.
Table",16
/content/Receipts/1187-receipt.jpg,"Spiral Diner
& Bakery
608 E Hickory St
Denton, TX 76205
Order# 185736
Eat
In Order
Server: Sarah A
Date:
Table: 9
6/16/19, 10:04 AM
Real Smooth
Short
Stack
$7.99
Coffee
$8.59
Breakfast
Quesadilla
$2.99
NO
Sausage
$13.99
Grilled
+$0.00
Spinach
Southern Comfort
+$1.99
$10.99
Subtotal:
HappyCow
$46.54
Total Tax:
$3.84
Total:
$50.38
Order Balance due:
$50.38
www.spiraldiner.com
Follow Us On
facebook.com/spiraldiner
instagram.com/spiraldiner
Thanks for your
business!
LOO SULLED",25
/content/Receipts/1188-receipt.jpg,"New China
1130 North Higley Rd. Suite#7-102
Mesa, AZ 85205
Tel:(480|218-9888/9892
Walk In
Dale: 03-12-2016
Time: 4:02PM
# 23
Server: BOSS
Beef w. Broccoli
8.25
W Chicken Fried Rice
2.00
Sweet / Sour Chicken
7.95
Chicken Chow Mein
6.75
Amount: 24.95
TAX(8.05%) : 2.01
TOTAL: 26.96
Thank you very much.",30
/content/Receipts/1189-receipt.jpg,"MIGUELS
MEXICAN
3035 M. KENNEDY BLVD
TAMPA
(813) 876
FL.
2587
187 MEGAN
Tb1 42/1
Chk 3923
Gst
Jul05'17 05:5304
DINE
IN
NATER
0.00
ENCH VERDE
12.50
ENCH MANUEL
12.80
Subtotal
25.30
Tax
06: 11PM Total
1.78
27.08
PLEASE PAY YOUR SERVER
THANK YOU
FOR CHOOSING MIGUELS CAFE
----------Tear Here- ---------
Emp: MEGAN F Table: 42 Check#: 3
Date: 7-5-17",29
/content/Receipts/1190-receipt.jpg,"EX clat
Fevo
Supe
Sern
BOMBAY GRILL
HOUSE
Indian Cuisine
Bombay Grill House
764 9TH AVE
NEW YORK, NY 10019
2129771010
Any Special Offer will be at End of Receipt
ORDER: Table 2
Dine In
30-Jun-2018 10:36:38P
Transaction 104379
1
Onion Bhajia
Lamb Vindaloo
$5.95
$14.95
medium
Konkan Fish Curry
$16.95
medium
Shrimp Briyani
$16.95
medium
Garlic Naan
$4.00
Hess Cabernet
$50.00
Subtotal
$108.80
Tax
$9.66
Total
$118.46
CREDIT CARD AUTH
MASTERCARD 0148
$118.46
Tip
35.54
Total
1$4.00
ZAN
IN ALEXANDER",35
/content/Receipts/1191-receipt.jpg,"MOD
Pizza
26902 92nd Ave NA
Suite A
Stanwood, WA 98292
Phone 360.205.9680
5/19/2019
Order Id: AABT4HN6ACOM
4:06:54 PM
#77
HERE
Draft Beer (2 @ 4.97)
$9.94
Fountain Drink (160z)
$2.17
MOD Pizza
$8.67
Mini MOD
$6.67
Sub Total
$27.45
Sales Tax
Order Total
$2.53
$29.98
Visa
Tip:
$29.98
Card#: ************3352
$3.59",23
/content/Receipts/1192-receipt.jpg,"17300 SOUTHCENTER: BA
tuatA,
50186
208.515.7454
28120 Janell M
To1 127/1 Ork
Sep30*17 07:38PM
05?
CHIC TEND AP
RIBS 1/2 ST
9.95
BRG DELUXE
K TIMING
4.85
9.95-
SUBTOTAL
33.90
AX
TOTAL DUE
3.39
7.29
PAPE
MONDAY TO SATURDAY
3 pa to 6 pm and 9 pm to close
SUNDAY HAPPY HOUR ALL DAY
Join our EAT DRINK & EARN Club
to cam rewards while dining
at any restaurants cal at
rostaurant! Aak your server
for details or join online att
www.r-b-1.com/remarda",52
/content/Receipts/1193-receipt.jpg,"Mario Cal lender's Restaurant
Store #0134
2131 Price St.
Pismo Beach. CA 93449
(805) 773-0606
www.mcpfes.com
111590 Becky
Tb1 2/1
Chk 1878
Nov30 14 06:35PM
Gst 2
1 **CORNBREAD SVC
TRIO- POT PIE @ 9.99
0.00
C- PIE SLICE
19.98
NO BEVERAGE
0.00
SOFT DRINK
0.00
BDAY CLUB $5
2.79
5.00-
Subtotal
17.77
Tax
07:10PM Total
1.42
19.19
****************
Indulge. Take home a whole piet",35
/content/Receipts/1194-receipt.jpg,"Bar Rua
Clarendon Street
able #520
Trans#: 241805 Serv: toon
17/08/2018 07:40:22 PM *Dust:4
e
Quan Description
G.S
SEES
WINGS SMALL
6.60
FRESH 000
9.00
SHELLFISH POT
13.00
FISH CAKES
22.50
PORTION BREAD LARGE
7.50
1.50
TOTAL:
5.10
Facebook
BAR RUA
@BARRUADUB
REVERE/ TRIPADVISOR
<-REPRINTED->",19
/content/Receipts/1195-receipt.jpg,"Amici
Conyers
1805 Parker RD Suite G110
1805 Parker RD
(678) 890-2005
Server: Nicole
Table 52/1
06/10/2018
Guests: 2
1:02 PM
30004
Seat
**************#***#**#****************
Coke
Margherita
Calzone
2.29
Side Caesar
11.99
4.99
Subtotal
19.27
Tax
1.35
Total
20.62
Seat 2
******************************************
Coke
2.29
Dbl Stack Cheeseburger
8,99
Bacon
0.99
Subtotal
12.27
Tax
0.86
Total
13.13
Subtotal
31.54
Tax
2.21
Total
33.75
Balance Due
33.75
Thank you for dining with us!
SUGGESTED GRATUITY:",23
/content/Receipts/1196-receipt-Edited.jpg,"* * * TO GO * * *
NAME: CHARES
CHECK= 71128.1.
Closed to Credit Card
PATE/TIME: 12/31/2018 6:06:02 PM
SERVER:
STATION: 01
Item Count: 8
TIKKA MASALA
CHICKEN (MURGH)
$20.00
PALAK (SPINACH)
PANEER (CHEESE)
$18.00
VEGAN BENGAN BHARTA*
$17.00
Subtotal
Tax
$55.00
Total before tip:
$3.30
$58.30
Tip amount:",28
/content/Receipts/1196-receipt.jpg,"* * * TO GO * * *
NAME: CHARES
CHECK# 71128.1
Closed to Credit Card
DATE/TIME: 12/31/2018 6:06:02 PM
SERVER: Tai
STATION: 01
So happy about your visit!
Item Count: 8
TIKKA MASALA
CHICKEN (MURGH)
$20.00
PALAK_ (SPINACH)
PANEER (CHEESE)
$18.00
VEGAN BENGAN BHARTA*
$17.00
Subtotal
lax
$55.00
Total before tip:
$3.30
$58.30
Tip amount:",33
/content/Receipts/1197-receipt.jpg,"BAR RISTORANTE
STABILIMENTO MARINO E TERMALE
SAN MONTANO S.R.L.
VIA S. MONTANO
LACCO AMENO (NA)
PARTITA IVA 00200430635
EURO
X 0.50
Vasso1
Stoviglie
1.00
X 5,00
Macedonia
10.00
Insalata Negombo
10.00
Bufala
8.00
Pomodorini
Nat 1/2 lt
4.00
1.00
TOTALE €
34.00
CONTANTE
REG. 001 OPER.
28-08-2018 12:41
SCONTRINO FISCALE N. 52
/F TV 45400311",27
